CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
14116,2011-11-20 10:29:00,5,1382.74,18,4,4,4,444,Others
14117,2011-07-19 09:49:00,1,90.0,142,2,1,1,211,At-Risk
14121,2011-12-06 12:19:00,4,2780.15,2,5,4,5,545,Others
14124,2011-09-16 13:32:00,1,419.58,83,2,1,2,212,Others
14125,2011-11-29 12:47:00,3,2720.63,9,5,3,5,535,Others
14126,2011-12-02 11:45:00,3,706.1300000000001,6,5,3,3,533,Others
14127,2011-08-09 10:49:00,3,709.71,121,2,3,3,233,Others
14128,2011-10-10 12:00:00,2,637.5,59,3,3,3,333,Others
14129,2011-12-08 11:02:00,5,1123.8600000000001,0,5,4,4,544,Loyal
14130,2011-01-24 16:05:00,1,480.91,318,1,1,2,112,At-Risk
14132,2011-12-07 13:35:00,11,3586.03,1,5,5,5,555,High-Value
14133,2011-08-02 11:34:00,3,605.64,128,2,3,3,233,Others
14135,2011-12-08 11:38:00,15,4690.31,0,5,5,5,555,High-Value
14138,2011-12-08 12:44:00,2,965.88,0,5,3,4,534,Others
14139,2011-10-24 13:34:00,1,415.82,45,3,1,2,312,Others
14140,2011-12-06 09:05:00,2,935.05,2,5,3,4,534,Others
14141,2011-12-07 09:53:00,4,915.13,1,5,4,3,543,Loyal
14142,2010-12-01 16:33:00,1,311.81,372,1,1,2,112,At-Risk
14143,2011-07-29 09:48:00,1,115.8,132,2,1,1,211,At-Risk
14145,2011-10-24 12:10:00,4,3742.2,45,3,4,5,345,Others
14146,2011-12-01 10:18:00,5,4191.0,7,5,4,5,545,Others
14147,2011-09-22 18:10:00,2,483.4,77,2,3,2,232,Others
14148,2011-04-20 12:02:00,1,157.2,232,1,1,1,111,At-Risk
14149,2011-05-03 09:44:00,1,446.62,219,1,1,2,112,At-Risk
14150,2011-11-04 10:05:00,2,658.64,34,3,3,3,333,Others
14152,2011-09-25 12:54:00,2,621.29,74,2,3,3,233,Others
14154,2011-04-14 16:26:00,2,1345.62,238,1,3,4,134,Others
14155,2011-03-18 14:13:00,1,118.75,265,1,1,1,111,At-Risk
14156,2011-11-30 10:54:00,55,117210.08,8,5,5,5,555,High-Value
14157,2011-11-20 11:32:00,2,424.89000000000004,18,4,3,2,432,Others
14158,2011-10-30 15:08:00,1,507.65999999999997,39,3,1,3,313,Others
14159,2011-11-20 12:36:00,11,4630.35,18,4,5,5,455,Others
14161,2011-05-08 11:41:00,3,1097.6200000000001,214,1,3,4,134,Others
14162,2011-06-19 11:36:00,2,289.36,172,2,3,2,232,Others
14163,2011-09-13 15:18:00,4,2445.91,86,2,4,5,245,Others
14164,2011-09-30 12:24:00,2,1631.77,69,3,3,4,334,Others
14165,2011-03-09 12:39:00,1,120.44,274,1,1,1,111,At-Risk
14167,2011-10-31 14:29:00,4,562.59,38,3,4,3,343,Others
14171,2011-09-02 16:43:00,1,363.79,97,2,1,2,212,Others
14173,2011-11-29 11:54:00,4,450.84,9,5,4,2,542,Others
14174,2011-11-06 13:17:00,1,134.46,32,3,1,1,311,Others
14175,2011-10-11 11:55:00,3,3222.3,58,3,3,5,335,Others
14176,2011-02-15 13:12:00,4,576.9000000000001,296,1,4,3,143,Others
14177,2011-09-14 15:11:00,4,549.46,85,2,4,3,243,Others
14178,2011-12-01 12:01:00,7,1600.26,7,5,5,4,554,Loyal
14179,2011-10-30 12:07:00,2,701.57,39,3,3,3,333,Others
14180,2011-11-29 10:56:00,25,4748.52,9,5,5,5,555,High-Value
14184,2011-10-04 12:43:00,1,452.89,65,3,1,2,312,Others
14185,2011-01-12 13:52:00,1,197.65,330,1,1,1,111,At-Risk
14188,2011-11-09 12:45:00,6,2054.36,29,4,5,4,454,Others
14189,2011-12-07 15:55:00,15,4654.08,1,5,5,5,555,High-Value
14191,2011-12-08 09:23:00,13,4684.76,0,5,5,5,555,High-Value
14193,2011-10-03 09:34:00,2,853.39,66,3,3,3,333,Others
14194,2011-12-05 10:38:00,21,11349.52,3,5,5,5,555,High-Value
14195,2011-05-22 10:29:00,2,1012.0,200,1,3,4,134,Others
14196,2011-08-25 10:25:00,1,335.52,105,2,1,2,212,Others
14198,2011-11-21 16:35:00,4,701.4,17,4,4,3,443,Others
14199,2011-05-05 13:44:00,1,185.39999999999998,217,1,1,1,111,At-Risk
14201,2011-10-10 13:27:00,7,747.44,59,3,5,3,353,Others
14204,2011-12-07 13:38:00,1,150.61,1,5,1,1,511,Others
14205,2011-11-23 10:55:00,2,466.7,15,4,3,2,432,Others
14206,2011-04-14 16:38:00,1,328.15999999999997,238,1,1,2,112,At-Risk
14208,2011-09-06 12:48:00,1,151.74,93,2,1,1,211,At-Risk
14209,2011-11-29 10:18:00,6,2073.43,9,5,5,5,555,High-Value
14210,2011-08-26 12:36:00,6,1905.8400000000001,104,2,5,4,254,Others
14211,2011-10-17 13:23:00,9,2241.1,52,3,5,5,355,Others
14212,2011-09-11 12:45:00,1,1070.48,88,2,1,4,214,Others
14214,2011-11-09 10:31:00,5,1004.38,29,4,4,4,444,Others
14215,2011-11-28 12:19:00,6,1789.72,10,5,5,4,554,Loyal
14216,2011-12-06 14:56:00,4,1839.3,2,5,4,4,544,Loyal
14217,2011-12-08 11:53:00,17,2004.98,0,5,5,4,554,Loyal
14218,2011-10-28 10:00:00,1,169.48000000000002,41,3,1,1,311,Others
14219,2011-12-05 16:23:00,1,89.94,3,5,1,1,511,Others
14220,2011-04-06 13:23:00,2,632.4000000000001,246,1,3,3,133,Others
14221,2011-10-28 13:42:00,9,3432.8,41,3,5,5,355,Others
14222,2011-06-15 16:42:00,1,683.17,176,2,1,3,213,Others
14223,2011-09-08 13:38:00,3,991.13,91,2,3,4,234,Others
14224,2011-08-21 13:24:00,4,1009.73,109,2,4,4,244,Others
14226,2011-11-11 11:34:00,5,2214.79,27,4,4,5,445,Others
14227,2011-11-13 15:48:00,10,3350.96,25,4,5,5,455,Others
14229,2011-10-19 10:04:00,3,1547.2,50,3,3,4,334,Others
14231,2011-06-09 11:05:00,3,925.71,182,1,3,3,133,Others
14232,2011-10-28 11:09:00,5,2048.07,41,3,4,4,344,Others
14233,2011-10-21 15:54:00,4,1462.72,48,3,4,4,344,Others
14234,2011-11-17 17:53:00,4,754.12,21,4,4,3,443,Others
14235,2011-09-25 14:37:00,5,3144.86,74,2,4,5,245,Others
14236,2011-09-20 09:13:00,2,490.86,79,2,3,3,233,Others
14237,2010-12-01 13:20:00,1,161.0,372,1,1,1,111,At-Risk
14238,2011-01-17 14:40:00,1,146.85,325,1,1,1,111,At-Risk
14239,2011-10-27 14:40:00,11,2380.85,42,3,5,5,355,Others
14240,2011-11-09 13:45:00,2,890.34,29,4,3,3,433,Others
14241,2011-06-09 11:46:00,1,213.70000000000002,182,1,1,1,111,At-Risk
14242,2011-04-19 11:46:00,2,280.55,233,1,3,2,132,Others
14243,2011-12-01 11:12:00,10,2588.77,7,5,5,5,555,High-Value
14245,2011-05-04 08:40:00,2,1693.45,218,1,3,4,134,Others
14246,2011-08-21 11:50:00,3,1474.06,109,2,3,4,234,Others
14247,2011-03-06 15:21:00,1,136.77,277,1,1,1,111,At-Risk
14248,2011-01-25 14:45:00,1,302.58,317,1,1,2,112,At-Risk
14250,2011-12-02 14:30:00,3,1904.05,6,5,3,4,534,Others
14251,2011-12-08 08:32:00,5,2879.7000000000003,0,5,4,5,545,Others
14256,2011-03-24 13:17:00,2,969.0600000000001,259,1,3,4,134,Others
14257,2011-10-06 16:54:00,5,3099.7200000000003,63,3,4,5,345,Others
14258,2011-11-30 15:27:00,9,12669.98,8,5,5,5,555,High-Value
14259,2011-07-21 10:44:00,1,120.0,140,2,1,1,211,At-Risk
14261,2011-10-20 10:04:00,2,1163.45,49,3,3,4,334,Others
14262,2011-12-01 14:17:00,8,2618.23,7,5,5,5,555,High-Value
14264,2011-07-08 10:20:00,2,333.97,153,2,3,2,232,Others
14265,2011-08-22 13:32:00,2,530.18,108,2,3,3,233,Others
14267,2011-06-30 10:09:00,3,1516.24,161,2,3,4,234,Others
14270,2011-01-12 09:33:00,1,492.65000000000003,330,1,1,3,113,Others
14271,2011-04-28 12:47:00,1,112.32000000000001,224,1,1,1,111,At-Risk
14272,2011-09-27 10:08:00,2,437.96,72,2,3,2,232,Others
14273,2011-10-19 13:20:00,4,559.97,50,3,4,3,343,Others
14276,2011-09-02 09:45:00,3,1119.74,97,2,3,4,234,Others
14277,2011-11-24 15:01:00,3,4188.0,14,4,3,5,435,Others
14280,2011-05-27 10:37:00,1,134.04,195,1,1,1,111,At-Risk
14282,2011-12-06 17:04:00,15,3701.44,2,5,5,5,555,High-Value
14284,2011-11-09 08:11:00,2,595.25,29,4,3,3,433,Others
14285,2011-11-18 14:50:00,4,1910.01,20,4,4,4,444,Others
14286,2011-11-16 10:34:00,3,4628.75,22,4,3,5,435,Others
14287,2011-12-01 13:25:00,3,176.63,7,5,3,1,531,Others
14288,2011-05-10 13:22:00,1,426.6,212,1,1,2,112,At-Risk
14289,2011-12-01 11:44:00,6,911.26,7,5,5,3,553,Loyal
14290,2011-11-28 14:02:00,5,2314.65,10,5,4,5,545,Others
14291,2011-12-08 10:26:00,11,3883.25,0,5,5,5,555,High-Value
14292,2011-12-02 11:50:00,9,4871.93,6,5,5,5,555,High-Value
14293,2011-12-06 15:17:00,4,1046.56,2,5,4,4,544,Loyal
14295,2011-10-30 15:50:00,1,166.20000000000002,39,3,1,1,311,Others
14297,2011-11-22 09:06:00,4,1305.33,16,4,4,4,444,Others
14298,2011-12-01 13:12:00,44,51527.3,7,5,5,5,555,High-Value
14299,2011-12-01 16:05:00,9,3965.62,7,5,5,5,555,High-Value
14300,2011-11-21 08:57:00,1,43.2,17,4,1,1,411,Others
14301,2011-08-14 15:33:00,1,640.14,116,2,1,3,213,Others
14304,2011-05-01 11:50:00,1,383.45,221,1,1,2,112,At-Risk
14305,2011-09-29 15:29:00,3,1858.96,70,3,3,4,334,Others
14306,2011-10-19 13:23:00,2,2093.32,50,3,3,5,335,Others
14307,2011-09-12 09:38:00,6,2995.7200000000003,87,2,5,5,255,Others
14309,2011-12-01 13:33:00,9,2352.53,7,5,5,5,555,High-Value
14311,2011-04-11 10:14:00,1,310.26,241,1,1,2,112,At-Risk
14312,2011-10-24 09:46:00,6,1611.5900000000001,45,3,5,4,354,Others
14314,2011-08-25 10:39:00,1,120.0,105,2,1,1,211,At-Risk
14315,2011-10-26 12:06:00,6,2481.13,43,3,5,5,355,Others
14317,2011-10-06 10:44:00,1,508.58,63,3,1,3,313,Others
14320,2011-05-17 09:24:00,2,477.79,205,1,3,2,132,Others
14321,2011-11-29 09:47:00,5,1530.75,9,5,4,4,544,Loyal
14323,2011-08-17 11:37:00,2,605.0600000000001,113,2,3,3,233,Others
14326,2011-04-11 15:04:00,1,183.85,241,1,1,1,111,At-Risk
14327,2011-06-29 13:58:00,1,311.65000000000003,162,2,1,2,212,Others
14329,2011-11-22 15:50:00,7,4975.24,16,4,5,5,455,Others
14331,2011-08-07 13:17:00,2,462.66,123,2,3,2,232,Others
14332,2011-11-17 11:54:00,3,840.21,21,4,3,3,433,Others
14333,2011-10-03 10:38:00,1,415.2,66,3,1,2,312,Others
14334,2011-11-23 10:01:00,8,2552.21,15,4,5,5,455,Others
14335,2011-11-23 13:41:00,2,454.86,15,4,3,2,432,Others
14336,2011-11-23 11:40:00,4,1614.91,15,4,4,4,444,Others
14338,2011-07-01 14:08:00,2,588.22,160,2,3,3,233,Others
14339,2011-04-11 11:06:00,1,309.52000000000004,241,1,1,2,112,At-Risk
14340,2011-05-05 09:44:00,1,134.7,217,1,1,1,111,At-Risk
14341,2011-10-25 15:48:00,8,2166.98,44,3,5,5,355,Others
14342,2011-11-18 13:21:00,4,668.5600000000001,20,4,4,3,443,Others
14344,2011-08-04 13:51:00,8,889.9300000000001,126,2,5,3,253,Others
14345,2011-11-01 09:51:00,1,108.98,37,3,1,1,311,Others
14346,2011-08-11 09:47:00,2,1021.58,119,2,3,4,234,Others
14348,2011-03-24 16:23:00,1,409.57,259,1,1,2,112,At-Risk
14349,2011-11-29 15:39:00,1,133.5,9,5,1,1,511,Others
14350,2011-03-10 14:14:00,1,282.93,273,1,1,2,112,At-Risk
14351,2011-06-28 11:56:00,1,51.0,163,2,1,1,211,At-Risk
14352,2011-07-05 15:41:00,4,1078.96,156,2,4,4,244,Others
14353,2011-05-08 16:06:00,1,90.6,214,1,1,1,111,At-Risk
14354,2011-12-04 11:32:00,2,163.62,4,5,3,1,531,Others
14355,2010-12-09 12:16:00,1,174.4,364,1,1,1,111,At-Risk
14356,2011-09-21 09:18:00,2,701.23,78,2,3,3,233,Others
14357,2011-10-27 16:23:00,1,225.12,42,3,1,1,311,Others
14359,2011-11-20 13:17:00,3,912.1800000000001,18,4,3,3,433,Others
14360,2011-11-08 09:12:00,4,2118.03,30,4,4,5,445,Others
14362,2011-11-17 15:08:00,1,151.5,21,4,1,1,411,Others
14364,2011-08-23 11:01:00,8,3717.35,107,2,5,5,255,Others
14367,2011-12-01 13:19:00,16,9227.82,7,5,5,5,555,High-Value
14368,2011-01-24 09:52:00,1,155.0,318,1,1,1,111,At-Risk
14371,2011-02-17 16:35:00,1,100.5,294,1,1,1,111,At-Risk
14373,2010-12-16 15:40:00,1,76.55,357,1,1,1,111,At-Risk
14375,2011-06-07 13:44:00,1,235.56,184,1,1,1,111,At-Risk
14377,2011-06-01 13:32:00,2,617.05,190,1,3,3,133,Others
14379,2011-10-26 16:43:00,2,348.1,43,3,3,2,332,Others
14381,2011-10-18 17:10:00,1,202.68,51,3,1,1,311,Others
14382,2011-11-13 16:18:00,1,615.49,25,4,1,3,413,Others
14383,2011-11-01 15:53:00,3,1247.69,37,3,3,4,334,Others
14385,2011-11-30 15:36:00,3,202.10999999999999,8,5,3,1,531,Others
14386,2011-02-16 09:45:00,1,142.4,295,1,1,1,111,At-Risk
14387,2011-11-07 12:29:00,3,1727.6,31,4,3,4,434,Others
14388,2011-11-29 13:32:00,8,3212.84,9,5,5,5,555,High-Value
14389,2011-10-05 15:17:00,2,1043.46,64,3,3,4,334,Others
14390,2011-11-29 13:49:00,9,4642.57,9,5,5,5,555,High-Value
14393,2011-05-05 18:16:00,1,67.95,217,1,1,1,111,At-Risk
14395,2011-12-07 14:34:00,9,3479.91,1,5,5,5,555,High-Value
14396,2011-10-05 16:09:00,2,487.99,64,3,3,3,333,Others
14397,2011-12-07 09:22:00,19,2612.96,1,5,5,5,555,High-Value
14400,2011-07-13 15:50:00,1,574.7,148,2,1,3,213,Others
14401,2011-12-05 13:30:00,13,4051.48,3,5,5,5,555,High-Value
14403,2011-08-01 12:57:00,4,1475.81,129,2,4,4,244,Others
14404,2011-11-06 12:30:00,6,1449.32,32,3,5,4,354,Others
14406,2011-08-12 16:54:00,1,156.75,118,2,1,1,211,At-Risk
14407,2011-08-24 14:02:00,6,2157.73,106,2,5,5,255,Others
14408,2011-11-29 11:41:00,7,2599.03,9,5,5,5,555,High-Value
14409,2011-09-29 18:18:00,6,2059.4500000000003,70,3,5,5,355,Others
14410,2011-09-08 15:08:00,9,1100.27,91,2,5,4,254,Others
14411,2011-02-02 10:56:00,1,1063.0,309,1,1,4,114,Others
14412,2011-10-28 10:45:00,2,770.03,41,3,3,3,333,Others
14413,2010-12-12 13:37:00,1,121.05,361,1,1,1,111,At-Risk
14414,2011-09-09 12:09:00,7,1496.98,90,2,5,4,254,Others
14415,2011-12-08 14:38:00,13,5855.57,0,5,5,5,555,High-Value
14416,2011-11-17 15:22:00,2,490.22,21,4,3,3,433,Others
14418,2011-12-06 11:39:00,3,1937.25,2,5,3,4,534,Others
14419,2011-11-29 11:22:00,6,1051.79,9,5,5,4,554,Loyal
14420,2011-09-01 18:07:00,1,387.52,98,2,1,2,212,Others
14421,2011-10-13 13:24:00,2,813.11,56,3,3,3,333,Others
14422,2011-12-09 11:26:00,6,4263.64,-1,5,5,5,555,High-Value
14423,2011-05-05 15:12:00,1,265.2,217,1,1,2,112,At-Risk
14424,2011-11-22 11:48:00,1,322.08,16,4,1,2,412,Others
14426,2011-11-16 12:25:00,10,4481.67,22,4,5,5,455,Others
14427,2011-10-20 14:23:00,2,363.34000000000003,49,3,3,2,332,Others
14428,2011-12-02 13:17:00,5,1224.06,6,5,4,4,544,Loyal
14431,2011-02-10 10:40:00,1,470.36,301,1,1,2,112,At-Risk
14432,2011-11-30 08:04:00,6,2248.5,8,5,5,5,555,High-Value
14434,2011-11-18 08:56:00,6,1372.8,20,4,5,4,454,Others
14436,2011-09-02 10:13:00,1,89.06,97,2,1,1,211,At-Risk
14437,2010-12-09 09:27:00,1,63.0,364,1,1,1,111,At-Risk
14438,2011-02-06 14:56:00,1,131.9,305,1,1,1,111,At-Risk
14439,2011-01-24 11:39:00,1,2661.24,318,1,1,5,115,Others
14440,2011-12-01 15:42:00,5,2357.68,7,5,4,5,545,Others
14441,2011-12-09 09:07:00,4,1712.89,-1,5,4,4,544,Loyal
14442,2011-05-19 11:36:00,2,1589.82,203,1,3,4,134,Others
14443,2011-10-17 10:10:00,4,1420.2,52,3,4,4,344,Others
14446,2011-12-09 11:34:00,4,1010.35,-1,5,4,4,544,Loyal
14447,2011-11-21 08:28:00,5,1163.23,17,4,4,4,444,Others
14448,2011-11-30 13:50:00,2,375.35,8,5,3,2,532,Others
14449,2011-11-21 12:06:00,4,885.8,17,4,4,3,443,Others
14450,2011-06-12 10:46:00,3,483.25,179,1,3,2,132,Others
14451,2011-10-10 13:38:00,2,643.9,59,3,3,3,333,Others
14452,2011-11-29 12:06:00,2,259.05,9,5,3,2,532,Others
14453,2011-06-02 14:15:00,1,119.93,189,1,1,1,111,At-Risk
14456,2011-12-04 13:59:00,9,3017.28,4,5,5,5,555,High-Value
14457,2011-02-02 09:39:00,1,113.64,309,1,1,1,111,At-Risk
14459,2011-07-07 13:35:00,1,1837.92,154,2,1,4,214,Others
14460,2011-08-21 14:19:00,3,434.34,109,2,3,2,232,Others
14461,2011-07-14 17:11:00,3,2103.06,147,2,3,5,235,Others
14462,2011-10-04 15:55:00,11,1980.57,65,3,5,4,354,Others
14463,2011-09-02 15:20:00,3,529.62,97,2,3,3,233,Others
14465,2011-04-07 12:38:00,3,1038.44,245,1,3,4,134,Others
14466,2011-11-10 14:07:00,7,2272.4,28,4,5,5,455,Others
14467,2011-11-22 12:48:00,4,596.26,16,4,4,3,443,Others
14470,2011-11-28 10:31:00,2,461.19,10,5,3,2,532,Others
14472,2011-08-28 11:01:00,8,1852.67,102,2,5,4,254,Others
14473,2011-09-26 15:10:00,2,234.34,73,2,3,1,231,Others
14474,2011-10-24 13:26:00,1,547.66,45,3,1,3,313,Others
14475,2011-09-29 10:46:00,3,925.85,70,3,3,3,333,Others
14476,2011-03-27 15:39:00,1,193.0,256,1,1,1,111,At-Risk
14477,2011-11-20 11:11:00,4,1309.6,18,4,4,4,444,Others
14479,2011-03-31 09:07:00,2,316.25,252,1,3,2,132,Others
14480,2011-11-28 16:35:00,1,279.05,10,5,1,2,512,Others
14481,2011-06-28 10:38:00,2,636.51,163,2,3,3,233,Others
14482,2011-11-21 13:14:00,6,2022.81,17,4,5,4,454,Others
14483,2011-03-03 10:26:00,1,137.1,280,1,1,1,111,At-Risk
14484,2011-10-20 14:11:00,1,321.92,49,3,1,2,312,Others
14485,2011-11-01 12:25:00,1,162.8,37,3,1,1,311,Others
14487,2011-11-13 12:17:00,6,1165.48,25,4,5,4,454,Others
14488,2011-10-03 09:30:00,1,1064.28,66,3,1,4,314,Others
14489,2011-05-16 14:51:00,1,463.38,206,1,1,2,112,At-Risk
14491,2011-06-17 15:22:00,2,340.93,174,2,3,2,232,Others
14493,2011-12-02 16:14:00,5,2383.2400000000002,6,5,4,5,545,Others
14494,2011-11-14 09:21:00,1,139.56,24,4,1,1,411,Others
14495,2011-10-20 12:28:00,2,123.80000000000001,49,3,3,1,331,Others
14496,2011-02-01 09:01:00,2,538.8100000000001,310,1,3,3,133,Others
14497,2011-02-03 17:01:00,1,475.37,308,1,1,2,112,At-Risk
14498,2011-10-28 12:09:00,5,1957.32,41,3,4,4,344,Others
14499,2011-11-13 13:01:00,3,808.44,25,4,3,3,433,Others
14500,2011-09-12 16:45:00,3,356.85,87,2,3,2,232,Others
14501,2011-06-09 12:02:00,2,251.21,182,1,3,2,132,Others
14502,2011-11-20 11:50:00,11,2429.83,18,4,5,5,455,Others
14503,2011-12-06 13:30:00,6,3543.26,2,5,5,5,555,High-Value
14504,2011-10-23 16:00:00,4,673.26,46,3,4,3,343,Others
14505,2011-11-22 15:45:00,8,5859.43,16,4,5,5,455,Others
14506,2011-11-22 13:02:00,5,1960.65,16,4,4,4,444,Others
14507,2011-11-16 12:21:00,6,1367.88,22,4,5,4,454,Others
14508,2011-11-17 19:48:00,2,268.05,21,4,3,2,432,Others
14511,2011-11-28 17:05:00,5,1314.81,10,5,4,4,544,Loyal
14512,2011-06-05 12:39:00,2,275.28,186,1,3,2,132,Others
14513,2011-08-31 11:25:00,3,455.59000000000003,99,2,3,2,232,Others
14514,2011-10-09 16:05:00,3,990.2,60,3,3,4,334,Others
14515,2011-11-22 11:37:00,6,2076.89,16,4,5,5,455,Others
14517,2011-11-06 14:20:00,2,330.45,32,3,3,2,332,Others
14518,2011-10-06 14:43:00,1,174.37,63,3,1,1,311,Others
14520,2011-12-08 09:46:00,2,270.6,0,5,3,2,532,Others
14522,2011-11-15 13:24:00,4,974.54,23,4,4,4,444,Others
14523,2011-08-23 13:13:00,1,241.09,107,2,1,1,211,At-Risk
14524,2011-11-08 12:29:00,9,1843.83,30,4,5,4,454,Others
14525,2011-11-20 11:37:00,9,4215.9,18,4,5,5,455,Others
14527,2011-12-07 12:19:00,55,8507.13,1,5,5,5,555,High-Value
14528,2011-11-02 17:09:00,1,364.21999999999997,36,3,1,2,312,Others
14529,2011-10-10 15:27:00,3,578.61,59,3,3,3,333,Others
14530,2011-11-14 10:38:00,6,2862.11,24,4,5,5,455,Others
14532,2011-04-17 13:05:00,4,932.85,235,1,4,3,143,Others
14533,2011-11-15 12:05:00,7,1949.72,23,4,5,4,454,Others
14534,2011-12-07 12:19:00,18,4397.3,1,5,5,5,555,High-Value
14535,2011-10-10 15:39:00,3,2854.84,59,3,3,5,335,Others
14536,2011-03-25 12:21:00,1,170.95,258,1,1,1,111,At-Risk
14537,2011-10-13 10:54:00,1,355.56,56,3,1,2,312,Others
14538,2011-10-06 10:31:00,2,388.25,63,3,3,2,332,Others
14539,2011-11-24 09:50:00,2,537.48,14,4,3,3,433,Others
14540,2011-11-30 10:15:00,3,952.66,8,5,3,4,534,Others
14541,2011-10-12 10:08:00,8,1453.35,57,3,5,4,354,Others
14542,2011-06-07 08:19:00,1,103.25,184,1,1,1,111,At-Risk
14543,2011-11-11 12:45:00,16,3599.73,27,4,5,5,455,Others
14544,2011-11-15 15:06:00,2,2004.3,23,4,3,4,434,Others
14546,2011-12-04 13:00:00,5,2573.93,4,5,4,5,545,Others
14547,2011-12-06 11:06:00,8,3974.75,2,5,5,5,555,High-Value
14548,2011-07-12 12:19:00,2,652.8,149,2,3,3,233,Others
14549,2011-02-01 13:47:00,1,289.24,310,1,1,2,112,At-Risk
14550,2011-11-29 12:12:00,2,757.37,9,5,3,3,533,Others
14551,2011-11-21 13:36:00,2,186.23,17,4,3,1,431,Others
14552,2011-07-11 12:49:00,1,164.22,150,2,1,1,211,At-Risk
14553,2011-11-20 13:20:00,5,859.27,18,4,4,3,443,Others
14554,2011-11-29 16:44:00,4,2279.4900000000002,9,5,4,5,545,Others
14555,2011-10-13 16:24:00,2,312.54,56,3,3,2,332,Others
14557,2011-09-15 15:48:00,1,788.38,84,2,1,3,213,Others
14560,2011-12-02 15:22:00,22,2237.77,6,5,5,5,555,High-Value
14561,2011-09-25 12:39:00,3,1080.76,74,2,3,4,234,Others
14562,2011-12-06 11:05:00,18,5006.77,2,5,5,5,555,High-Value
14565,2011-09-05 09:07:00,4,3099.12,94,2,4,5,245,Others
14566,2011-08-21 11:05:00,1,1432.0,109,2,1,4,214,Others
14567,2011-10-14 10:21:00,2,1530.3600000000001,55,3,3,4,334,Others
14569,2011-12-08 14:58:00,1,227.39,0,5,1,1,511,Others
14570,2011-03-04 10:58:00,2,218.06,279,1,3,1,131,Others
14572,2011-12-06 14:40:00,7,2804.54,2,5,5,5,555,High-Value
14573,2011-06-13 11:15:00,9,1639.82,178,2,5,4,254,Others
14576,2010-12-02 17:51:00,1,35.400000000000006,371,1,1,1,111,At-Risk
14577,2011-11-27 12:47:00,4,859.71,11,5,4,3,543,Loyal
14578,2011-12-06 17:18:00,1,168.63,2,5,1,1,511,Others
14581,2011-11-23 12:39:00,1,138.6,15,4,1,1,411,Others
14582,2011-10-30 11:56:00,1,114.11,39,3,1,1,311,Others
14583,2011-12-04 12:32:00,5,986.96,4,5,4,4,544,Loyal
14584,2011-06-23 18:33:00,4,1033.06,168,2,4,4,244,Others
14585,2011-10-20 14:33:00,1,157.05,49,3,1,1,311,Others
14586,2011-03-08 10:04:00,1,237.35999999999999,275,1,1,1,111,At-Risk
14587,2011-11-21 11:34:00,9,1580.29,17,4,5,4,454,Others
14589,2010-12-03 11:42:00,1,39.75,370,1,1,1,111,At-Risk
14591,2011-11-24 13:57:00,4,1320.21,14,4,4,4,444,Others
14592,2011-11-04 16:35:00,3,557.94,34,3,3,3,333,Others
14593,2011-11-18 12:48:00,3,617.15,20,4,3,3,433,Others
14594,2011-12-02 13:28:00,2,363.33,6,5,3,2,532,Others
14595,2011-11-20 12:12:00,6,1740.6000000000001,18,4,5,4,454,Others
14597,2011-11-28 13:13:00,2,866.24,10,5,3,3,533,Others
14598,2011-10-26 13:19:00,1,221.97,43,3,1,1,311,Others
14600,2011-02-07 09:48:00,1,393.33000000000004,304,1,1,2,112,At-Risk
14601,2011-11-29 09:48:00,1,213.96,9,5,1,1,511,Others
14603,2011-03-10 10:27:00,1,660.0,273,1,1,3,113,Others
14606,2011-12-08 19:28:00,93,12076.15,0,5,5,5,555,High-Value
14607,2011-11-24 10:35:00,14,16209.5,14,4,5,5,455,Others
14608,2011-12-05 16:52:00,4,1785.15,3,5,4,4,544,Loyal
14609,2011-09-28 12:54:00,4,601.56,71,2,4,3,243,Others
14616,2011-04-11 09:54:00,3,406.08000000000004,241,1,3,2,132,Others
14618,2011-11-30 13:45:00,3,553.44,8,5,3,3,533,Others
14619,2011-04-08 07:37:00,1,394.44,244,1,1,2,112,At-Risk
14620,2011-05-18 11:58:00,2,412.78000000000003,204,1,3,2,132,Others
14621,2011-12-08 16:22:00,5,1788.3600000000001,0,5,4,4,544,Loyal
14622,2011-06-08 12:42:00,1,320.58000000000004,183,1,1,2,112,At-Risk
14623,2011-11-07 13:56:00,5,886.7,31,4,4,3,443,Others
14624,2011-10-13 13:44:00,2,225.85,56,3,3,1,331,Others
14625,2011-05-27 15:32:00,2,899.63,195,1,3,3,133,Others
14626,2011-11-16 10:37:00,4,2791.27,22,4,4,5,445,Others
14628,2011-09-09 14:58:00,2,671.96,90,2,3,3,233,Others
14629,2011-12-05 16:55:00,2,955.26,3,5,3,4,534,Others
14631,2011-10-20 11:17:00,3,1006.98,49,3,3,4,334,Others
14632,2011-03-22 08:49:00,1,114.56,261,1,1,1,111,At-Risk
14633,2011-03-18 17:07:00,1,344.90000000000003,265,1,1,2,112,At-Risk
14636,2011-11-03 16:12:00,2,609.85,35,3,3,3,333,Others
14638,2011-10-20 10:10:00,1,443.6,49,3,1,2,312,Others
14639,2011-10-18 15:06:00,6,2984.4900000000002,51,3,5,5,355,Others
14640,2011-11-15 13:07:00,6,2107.38,23,4,5,5,455,Others
