CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
14256,2011-03-24 13:17:00,2,969.06,259,1,3,4,134,Others,1
14257,2011-10-06 16:54:00,5,3099.7200000000003,63,3,4,5,345,Others,0
14258,2011-11-30 15:27:00,9,12669.98,8,5,5,5,555,High-Value,0
14259,2011-07-21 10:44:00,1,120.0,140,2,1,1,211,At-Risk,0
14261,2011-10-20 10:04:00,2,1163.45,49,3,3,4,334,Others,0
14262,2011-12-01 14:17:00,8,2618.23,7,5,5,5,555,High-Value,0
14264,2011-07-08 10:20:00,2,333.97,153,2,3,2,232,Others,1
14265,2011-08-22 13:32:00,2,530.18,108,2,3,3,233,Others,0
14267,2011-06-30 10:09:00,3,1516.24,161,2,3,4,234,Others,1
14270,2011-01-12 09:33:00,1,492.65,330,1,1,3,113,Others,1
14271,2011-04-28 12:47:00,1,112.32,224,1,1,1,111,At-Risk,1
14272,2011-09-27 10:08:00,2,437.96,72,2,3,2,232,Others,0
14273,2011-10-19 13:20:00,4,559.97,50,3,4,3,343,Others,0
14276,2011-09-02 09:45:00,3,1119.74,97,2,3,4,234,Others,0
14277,2011-11-24 15:01:00,3,4188.0,14,4,3,5,435,Others,0
14280,2011-05-27 10:37:00,1,134.04,195,1,1,1,111,At-Risk,1
14282,2011-12-06 17:04:00,15,3701.44,2,5,5,5,555,High-Value,3
14284,2011-11-09 08:11:00,2,595.25,29,4,3,3,433,Others,0
14285,2011-11-18 14:50:00,4,1910.01,20,4,4,4,444,Others,0
14286,2011-11-16 10:34:00,3,4628.75,22,4,3,5,435,Others,0
14287,2011-12-01 13:25:00,3,176.63,7,5,3,1,531,Others,0
14288,2011-05-10 13:22:00,1,426.6,212,1,1,2,112,At-Risk,1
14289,2011-12-01 11:44:00,6,911.26,7,5,5,3,553,Loyal,0
14290,2011-11-28 14:02:00,5,2314.65,10,5,4,5,545,Others,0
14291,2011-12-08 10:26:00,11,3883.25,0,5,5,5,555,High-Value,0
14292,2011-12-02 11:50:00,9,4871.93,6,5,5,5,555,High-Value,0
14293,2011-12-06 15:17:00,4,1046.56,2,5,4,4,544,Loyal,0
14295,2011-10-30 15:50:00,1,166.20000000000002,39,3,1,1,311,Others,0
14297,2011-11-22 09:06:00,4,1305.33,16,4,4,4,444,Others,0
14298,2011-12-01 13:12:00,44,51527.3,7,5,5,5,555,High-Value,3
14299,2011-12-01 16:05:00,9,3965.62,7,5,5,5,555,High-Value,0
14300,2011-11-21 08:57:00,1,43.2,17,4,1,1,411,Others,0
14301,2011-08-14 15:33:00,1,640.14,116,2,1,3,213,Others,0
14304,2011-05-01 11:50:00,1,383.45,221,1,1,2,112,At-Risk,1
14305,2011-09-29 15:29:00,3,1858.96,70,3,3,4,334,Others,0
14306,2011-10-19 13:23:00,2,2093.32,50,3,3,5,335,Others,0
14307,2011-09-12 09:38:00,6,2995.7200000000003,87,2,5,5,255,Others,0
14309,2011-12-01 13:33:00,9,2352.53,7,5,5,5,555,High-Value,0
14311,2011-04-11 10:14:00,1,310.26,241,1,1,2,112,At-Risk,1
14312,2011-10-24 09:46:00,6,1611.59,45,3,5,4,354,Others,0
14314,2011-08-25 10:39:00,1,120.0,105,2,1,1,211,At-Risk,0
14315,2011-10-26 12:06:00,6,2481.13,43,3,5,5,355,Others,0
14317,2011-10-06 10:44:00,1,508.58,63,3,1,3,313,Others,0
14320,2011-05-17 09:24:00,2,477.79,205,1,3,2,132,Others,1
14321,2011-11-29 09:47:00,5,1530.75,9,5,4,4,544,Loyal,0
14323,2011-08-17 11:37:00,2,605.0600000000001,113,2,3,3,233,Others,0
14326,2011-04-11 15:04:00,1,183.85,241,1,1,1,111,At-Risk,1
14327,2011-06-29 13:58:00,1,311.65000000000003,162,2,1,2,212,Others,1
14329,2011-11-22 15:50:00,7,4975.24,16,4,5,5,455,Others,0
14331,2011-08-07 13:17:00,2,462.66,123,2,3,2,232,Others,0
14332,2011-11-17 11:54:00,3,840.21,21,4,3,3,433,Others,0
14333,2011-10-03 10:38:00,1,415.2,66,3,1,2,312,Others,0
14334,2011-11-23 10:01:00,8,2552.21,15,4,5,5,455,Others,0
14335,2011-11-23 13:41:00,2,454.86,15,4,3,2,432,Others,0
14336,2011-11-23 11:40:00,4,1614.91,15,4,4,4,444,Others,0
14338,2011-07-01 14:08:00,2,588.22,160,2,3,3,233,Others,1
14339,2011-04-11 11:06:00,1,309.52000000000004,241,1,1,2,112,At-Risk,1
14340,2011-05-05 09:44:00,1,134.7,217,1,1,1,111,At-Risk,1
14341,2011-10-25 15:48:00,8,2166.98,44,3,5,5,355,Others,0
14342,2011-11-18 13:21:00,4,668.5600000000001,20,4,4,3,443,Others,0
14344,2011-08-04 13:51:00,8,889.9300000000001,126,2,5,3,253,Others,0
14345,2011-11-01 09:51:00,1,108.98,37,3,1,1,311,Others,0
14346,2011-08-11 09:47:00,2,1021.58,119,2,3,4,234,Others,0
14348,2011-03-24 16:23:00,1,409.57,259,1,1,2,112,At-Risk,1
14349,2011-11-29 15:39:00,1,133.5,9,5,1,1,511,Others,0
14350,2011-03-10 14:14:00,1,282.93,273,1,1,2,112,At-Risk,1
14351,2011-06-28 11:56:00,1,51.0,163,2,1,1,211,At-Risk,1
14352,2011-07-05 15:41:00,4,1078.96,156,2,4,4,244,Others,1
14353,2011-05-08 16:06:00,1,90.6,214,1,1,1,111,At-Risk,1
14354,2011-12-04 11:32:00,2,163.62,4,5,3,1,531,Others,0
14355,2010-12-09 12:16:00,1,174.4,364,1,1,1,111,At-Risk,1
14356,2011-09-21 09:18:00,2,701.23,78,2,3,3,233,Others,0
14357,2011-10-27 16:23:00,1,225.12,42,3,1,1,311,Others,0
14359,2011-11-20 13:17:00,3,912.18,18,4,3,3,433,Others,0
14360,2011-11-08 09:12:00,4,2118.03,30,4,4,5,445,Others,0
14362,2011-11-17 15:08:00,1,151.5,21,4,1,1,411,Others,0
14364,2011-08-23 11:01:00,8,3717.35,107,2,5,5,255,Others,0
14367,2011-12-01 13:19:00,16,9227.82,7,5,5,5,555,High-Value,3
14368,2011-01-24 09:52:00,1,155.0,318,1,1,1,111,At-Risk,1
14371,2011-02-17 16:35:00,1,100.5,294,1,1,1,111,At-Risk,1
14373,2010-12-16 15:40:00,1,76.55,357,1,1,1,111,At-Risk,1
14375,2011-06-07 13:44:00,1,235.56,184,1,1,1,111,At-Risk,1
14377,2011-06-01 13:32:00,2,617.05,190,1,3,3,133,Others,1
14379,2011-10-26 16:43:00,2,348.1,43,3,3,2,332,Others,0
14381,2011-10-18 17:10:00,1,202.68,51,3,1,1,311,Others,0
14382,2011-11-13 16:18:00,1,615.49,25,4,1,3,413,Others,0
14383,2011-11-01 15:53:00,3,1247.69,37,3,3,4,334,Others,0
14385,2011-11-30 15:36:00,3,202.11,8,5,3,1,531,Others,0
14386,2011-02-16 09:45:00,1,142.4,295,1,1,1,111,At-Risk,1
14387,2011-11-07 12:29:00,3,1727.6,31,4,3,4,434,Others,0
14388,2011-11-29 13:32:00,8,3212.84,9,5,5,5,555,High-Value,0
14389,2011-10-05 15:17:00,2,1043.46,64,3,3,4,334,Others,0
14390,2011-11-29 13:49:00,9,4642.57,9,5,5,5,555,High-Value,0
14393,2011-05-05 18:16:00,1,67.95,217,1,1,1,111,At-Risk,1
14395,2011-12-07 14:34:00,9,3479.91,1,5,5,5,555,High-Value,0
14396,2011-10-05 16:09:00,2,487.99,64,3,3,3,333,Others,0
14397,2011-12-07 09:22:00,19,2612.96,1,5,5,5,555,High-Value,3
14400,2011-07-13 15:50:00,1,574.7,148,2,1,3,213,Others,1
14401,2011-12-05 13:30:00,13,4051.48,3,5,5,5,555,High-Value,0
14403,2011-08-01 12:57:00,4,1475.81,129,2,4,4,244,Others,0
14404,2011-11-06 12:30:00,6,1449.32,32,3,5,4,354,Others,0
14406,2011-08-12 16:54:00,1,156.75,118,2,1,1,211,At-Risk,0
14407,2011-08-24 14:02:00,6,2157.73,106,2,5,5,255,Others,0
14408,2011-11-29 11:41:00,7,2599.03,9,5,5,5,555,High-Value,0
14409,2011-09-29 18:18:00,6,2059.4500000000003,70,3,5,5,355,Others,0
14410,2011-09-08 15:08:00,9,1100.27,91,2,5,4,254,Others,0
14411,2011-02-02 10:56:00,1,1063.0,309,1,1,4,114,Others,1
14412,2011-10-28 10:45:00,2,770.03,41,3,3,3,333,Others,0
14413,2010-12-12 13:37:00,1,121.05,361,1,1,1,111,At-Risk,1
14414,2011-09-09 12:09:00,7,1496.98,90,2,5,4,254,Others,0
14415,2011-12-08 14:38:00,13,5855.57,0,5,5,5,555,High-Value,0
14416,2011-11-17 15:22:00,2,490.22,21,4,3,3,433,Others,0
14418,2011-12-06 11:39:00,3,1937.25,2,5,3,4,534,Others,0
14419,2011-11-29 11:22:00,6,1051.79,9,5,5,4,554,Loyal,0
14420,2011-09-01 18:07:00,1,387.52,98,2,1,2,212,Others,0
14421,2011-10-13 13:24:00,2,813.11,56,3,3,3,333,Others,0
14422,2011-12-09 11:26:00,6,4263.64,-1,5,5,5,555,High-Value,0
14423,2011-05-05 15:12:00,1,265.2,217,1,1,2,112,At-Risk,1
14424,2011-11-22 11:48:00,1,322.08,16,4,1,2,412,Others,0
14426,2011-11-16 12:25:00,10,4481.67,22,4,5,5,455,Others,0
14427,2011-10-20 14:23:00,2,363.34,49,3,3,2,332,Others,0
14428,2011-12-02 13:17:00,5,1224.06,6,5,4,4,544,Loyal,0
14431,2011-02-10 10:40:00,1,470.36,301,1,1,2,112,At-Risk,1
14432,2011-11-30 08:04:00,6,2248.5,8,5,5,5,555,High-Value,0
14434,2011-11-18 08:56:00,6,1372.8,20,4,5,4,454,Others,0
14436,2011-09-02 10:13:00,1,89.06,97,2,1,1,211,At-Risk,0
14437,2010-12-09 09:27:00,1,63.0,364,1,1,1,111,At-Risk,1
14438,2011-02-06 14:56:00,1,131.9,305,1,1,1,111,At-Risk,1
14439,2011-01-24 11:39:00,1,2661.24,318,1,1,5,115,Others,1
14440,2011-12-01 15:42:00,5,2357.68,7,5,4,5,545,Others,0
14441,2011-12-09 09:07:00,4,1712.89,-1,5,4,4,544,Loyal,0
14442,2011-05-19 11:36:00,2,1589.82,203,1,3,4,134,Others,1
14443,2011-10-17 10:10:00,4,1420.2,52,3,4,4,344,Others,0
14446,2011-12-09 11:34:00,4,1010.35,-1,5,4,4,544,Loyal,0
14447,2011-11-21 08:28:00,5,1163.23,17,4,4,4,444,Others,0
14448,2011-11-30 13:50:00,2,375.35,8,5,3,2,532,Others,0
14449,2011-11-21 12:06:00,4,885.8,17,4,4,3,443,Others,0
14450,2011-06-12 10:46:00,3,483.25,179,1,3,2,132,Others,1
14451,2011-10-10 13:38:00,2,643.9,59,3,3,3,333,Others,0
14452,2011-11-29 12:06:00,2,259.05,9,5,3,2,532,Others,0
14453,2011-06-02 14:15:00,1,119.93,189,1,1,1,111,At-Risk,1
14456,2011-12-04 13:59:00,9,3017.28,4,5,5,5,555,High-Value,0
14457,2011-02-02 09:39:00,1,113.64,309,1,1,1,111,At-Risk,1
14459,2011-07-07 13:35:00,1,1837.92,154,2,1,4,214,Others,1
14460,2011-08-21 14:19:00,3,434.34,109,2,3,2,232,Others,0
14461,2011-07-14 17:11:00,3,2103.06,147,2,3,5,235,Others,1
14462,2011-10-04 15:55:00,11,1980.57,65,3,5,4,354,Others,0
14463,2011-09-02 15:20:00,3,529.62,97,2,3,3,233,Others,0
14465,2011-04-07 12:38:00,3,1038.44,245,1,3,4,134,Others,1
14466,2011-11-10 14:07:00,7,2272.4,28,4,5,5,455,Others,0
14467,2011-11-22 12:48:00,4,596.26,16,4,4,3,443,Others,0
14470,2011-11-28 10:31:00,2,461.19,10,5,3,2,532,Others,0
14472,2011-08-28 11:01:00,8,1852.67,102,2,5,4,254,Others,0
14473,2011-09-26 15:10:00,2,234.34,73,2,3,1,231,Others,0
14474,2011-10-24 13:26:00,1,547.66,45,3,1,3,313,Others,0
14475,2011-09-29 10:46:00,3,925.85,70,3,3,3,333,Others,0
14476,2011-03-27 15:39:00,1,193.0,256,1,1,1,111,At-Risk,1
14477,2011-11-20 11:11:00,4,1309.6,18,4,4,4,444,Others,0
14479,2011-03-31 09:07:00,2,316.25,252,1,3,2,132,Others,1
14480,2011-11-28 16:35:00,1,279.05,10,5,1,2,512,Others,0
14481,2011-06-28 10:38:00,2,636.51,163,2,3,3,233,Others,1
14482,2011-11-21 13:14:00,6,2022.81,17,4,5,4,454,Others,0
14483,2011-03-03 10:26:00,1,137.1,280,1,1,1,111,At-Risk,1
14484,2011-10-20 14:11:00,1,321.92,49,3,1,2,312,Others,0
14485,2011-11-01 12:25:00,1,162.8,37,3,1,1,311,Others,0
14487,2011-11-13 12:17:00,6,1165.48,25,4,5,4,454,Others,0
14488,2011-10-03 09:30:00,1,1064.28,66,3,1,4,314,Others,0
14489,2011-05-16 14:51:00,1,463.38,206,1,1,2,112,At-Risk,1
14491,2011-06-17 15:22:00,2,340.93,174,2,3,2,232,Others,1
14493,2011-12-02 16:14:00,5,2383.24,6,5,4,5,545,Others,0
14494,2011-11-14 09:21:00,1,139.56,24,4,1,1,411,Others,0
14495,2011-10-20 12:28:00,2,123.8,49,3,3,1,331,Others,0
14496,2011-02-01 09:01:00,2,538.8100000000001,310,1,3,3,133,Others,1
14497,2011-02-03 17:01:00,1,475.37,308,1,1,2,112,At-Risk,1
14498,2011-10-28 12:09:00,5,1957.32,41,3,4,4,344,Others,0
14499,2011-11-13 13:01:00,3,808.44,25,4,3,3,433,Others,0
14500,2011-09-12 16:45:00,3,356.85,87,2,3,2,232,Others,0
14501,2011-06-09 12:02:00,2,251.21,182,1,3,2,132,Others,1
14502,2011-11-20 11:50:00,11,2429.83,18,4,5,5,455,Others,0
14503,2011-12-06 13:30:00,6,3543.26,2,5,5,5,555,High-Value,0
14504,2011-10-23 16:00:00,4,673.26,46,3,4,3,343,Others,0
14505,2011-11-22 15:45:00,8,5859.43,16,4,5,5,455,Others,0
14506,2011-11-22 13:02:00,5,1960.65,16,4,4,4,444,Others,0
14507,2011-11-16 12:21:00,6,1367.88,22,4,5,4,454,Others,0
14508,2011-11-17 19:48:00,2,268.05,21,4,3,2,432,Others,0
14511,2011-11-28 17:05:00,5,1314.81,10,5,4,4,544,Loyal,0
14512,2011-06-05 12:39:00,2,275.28,186,1,3,2,132,Others,1
14513,2011-08-31 11:25:00,3,455.59,99,2,3,2,232,Others,0
14514,2011-10-09 16:05:00,3,990.2,60,3,3,4,334,Others,0
14515,2011-11-22 11:37:00,6,2076.89,16,4,5,5,455,Others,0
14517,2011-11-06 14:20:00,2,330.45,32,3,3,2,332,Others,0
14518,2011-10-06 14:43:00,1,174.37,63,3,1,1,311,Others,0
14520,2011-12-08 09:46:00,2,270.6,0,5,3,2,532,Others,0
14522,2011-11-15 13:24:00,4,974.54,23,4,4,4,444,Others,0
14523,2011-08-23 13:13:00,1,241.09,107,2,1,1,211,At-Risk,0
14524,2011-11-08 12:29:00,9,1843.83,30,4,5,4,454,Others,0
14525,2011-11-20 11:37:00,9,4215.9,18,4,5,5,455,Others,0
14527,2011-12-07 12:19:00,55,8507.13,1,5,5,5,555,High-Value,3
14528,2011-11-02 17:09:00,1,364.22,36,3,1,2,312,Others,0
14529,2011-10-10 15:27:00,3,578.61,59,3,3,3,333,Others,0
14530,2011-11-14 10:38:00,6,2862.11,24,4,5,5,455,Others,0
14532,2011-04-17 13:05:00,4,932.85,235,1,4,3,143,Others,1
14533,2011-11-15 12:05:00,7,1949.72,23,4,5,4,454,Others,0
14534,2011-12-07 12:19:00,18,4397.3,1,5,5,5,555,High-Value,3
14535,2011-10-10 15:39:00,3,2854.84,59,3,3,5,335,Others,0
14536,2011-03-25 12:21:00,1,170.95,258,1,1,1,111,At-Risk,1
14537,2011-10-13 10:54:00,1,355.56,56,3,1,2,312,Others,0
14538,2011-10-06 10:31:00,2,388.25,63,3,3,2,332,Others,0
14539,2011-11-24 09:50:00,2,537.48,14,4,3,3,433,Others,0
14540,2011-11-30 10:15:00,3,952.66,8,5,3,4,534,Others,0
14541,2011-10-12 10:08:00,8,1453.35,57,3,5,4,354,Others,0
14542,2011-06-07 08:19:00,1,103.25,184,1,1,1,111,At-Risk,1
14543,2011-11-11 12:45:00,16,3599.73,27,4,5,5,455,Others,3
14544,2011-11-15 15:06:00,2,2004.3,23,4,3,4,434,Others,0
14546,2011-12-04 13:00:00,5,2573.93,4,5,4,5,545,Others,0
14547,2011-12-06 11:06:00,8,3974.75,2,5,5,5,555,High-Value,0
14548,2011-07-12 12:19:00,2,652.8,149,2,3,3,233,Others,1
14549,2011-02-01 13:47:00,1,289.24,310,1,1,2,112,At-Risk,1
14550,2011-11-29 12:12:00,2,757.37,9,5,3,3,533,Others,0
14551,2011-11-21 13:36:00,2,186.23,17,4,3,1,431,Others,0
14552,2011-07-11 12:49:00,1,164.22,150,2,1,1,211,At-Risk,1
14553,2011-11-20 13:20:00,5,859.27,18,4,4,3,443,Others,0
14554,2011-11-29 16:44:00,4,2279.49,9,5,4,5,545,Others,0
14555,2011-10-13 16:24:00,2,312.54,56,3,3,2,332,Others,0
14557,2011-09-15 15:48:00,1,788.38,84,2,1,3,213,Others,0
14560,2011-12-02 15:22:00,22,2237.77,6,5,5,5,555,High-Value,3
14561,2011-09-25 12:39:00,3,1080.76,74,2,3,4,234,Others,0
14562,2011-12-06 11:05:00,18,5006.77,2,5,5,5,555,High-Value,3
14565,2011-09-05 09:07:00,4,3099.12,94,2,4,5,245,Others,0
14566,2011-08-21 11:05:00,1,1432.0,109,2,1,4,214,Others,0
14567,2011-10-14 10:21:00,2,1530.36,55,3,3,4,334,Others,0
14569,2011-12-08 14:58:00,1,227.39,0,5,1,1,511,Others,0
14570,2011-03-04 10:58:00,2,218.06,279,1,3,1,131,Others,1
14572,2011-12-06 14:40:00,7,2804.54,2,5,5,5,555,High-Value,0
14573,2011-06-13 11:15:00,9,1639.82,178,2,5,4,254,Others,1
14576,2010-12-02 17:51:00,1,35.400000000000006,371,1,1,1,111,At-Risk,1
14577,2011-11-27 12:47:00,4,859.71,11,5,4,3,543,Loyal,0
14578,2011-12-06 17:18:00,1,168.63,2,5,1,1,511,Others,0
14581,2011-11-23 12:39:00,1,138.6,15,4,1,1,411,Others,0
14582,2011-10-30 11:56:00,1,114.11,39,3,1,1,311,Others,0
14583,2011-12-04 12:32:00,5,986.96,4,5,4,4,544,Loyal,0
14584,2011-06-23 18:33:00,4,1033.06,168,2,4,4,244,Others,1
14585,2011-10-20 14:33:00,1,157.05,49,3,1,1,311,Others,0
14586,2011-03-08 10:04:00,1,237.36,275,1,1,1,111,At-Risk,1
14587,2011-11-21 11:34:00,9,1580.29,17,4,5,4,454,Others,0
14589,2010-12-03 11:42:00,1,39.75,370,1,1,1,111,At-Risk,1
14591,2011-11-24 13:57:00,4,1320.21,14,4,4,4,444,Others,0
14592,2011-11-04 16:35:00,3,557.94,34,3,3,3,333,Others,0
14593,2011-11-18 12:48:00,3,617.15,20,4,3,3,433,Others,0
14594,2011-12-02 13:28:00,2,363.33,6,5,3,2,532,Others,0
14595,2011-11-20 12:12:00,6,1740.6,18,4,5,4,454,Others,0
14597,2011-11-28 13:13:00,2,866.24,10,5,3,3,533,Others,0
14598,2011-10-26 13:19:00,1,221.97,43,3,1,1,311,Others,0
14600,2011-02-07 09:48:00,1,393.33,304,1,1,2,112,At-Risk,1
14601,2011-11-29 09:48:00,1,213.96,9,5,1,1,511,Others,0
14603,2011-03-10 10:27:00,1,660.0,273,1,1,3,113,Others,1
14606,2011-12-08 19:28:00,93,12076.15,0,5,5,5,555,High-Value,3
14607,2011-11-24 10:35:00,14,16209.5,14,4,5,5,455,Others,3
14608,2011-12-05 16:52:00,4,1785.15,3,5,4,4,544,Loyal,0
14609,2011-09-28 12:54:00,4,601.56,71,2,4,3,243,Others,0
14616,2011-04-11 09:54:00,3,406.08,241,1,3,2,132,Others,1
14618,2011-11-30 13:45:00,3,553.44,8,5,3,3,533,Others,0
14619,2011-04-08 07:37:00,1,394.44,244,1,1,2,112,At-Risk,1
14620,2011-05-18 11:58:00,2,412.78,204,1,3,2,132,Others,1
14621,2011-12-08 16:22:00,5,1788.36,0,5,4,4,544,Loyal,0
14622,2011-06-08 12:42:00,1,320.58000000000004,183,1,1,2,112,At-Risk,1
14623,2011-11-07 13:56:00,5,886.7,31,4,4,3,443,Others,0
14624,2011-10-13 13:44:00,2,225.85,56,3,3,1,331,Others,0
14625,2011-05-27 15:32:00,2,899.63,195,1,3,3,133,Others,1
14626,2011-11-16 10:37:00,4,2791.27,22,4,4,5,445,Others,0
14628,2011-09-09 14:58:00,2,671.96,90,2,3,3,233,Others,0
14629,2011-12-05 16:55:00,2,955.26,3,5,3,4,534,Others,0
14631,2011-10-20 11:17:00,3,1006.98,49,3,3,4,334,Others,0
14632,2011-03-22 08:49:00,1,114.56,261,1,1,1,111,At-Risk,1
14633,2011-03-18 17:07:00,1,344.90000000000003,265,1,1,2,112,At-Risk,1
14636,2011-11-03 16:12:00,2,609.85,35,3,3,3,333,Others,0
14638,2011-10-20 10:10:00,1,443.6,49,3,1,2,312,Others,0
14639,2011-10-18 15:06:00,6,2984.49,51,3,5,5,355,Others,0
14640,2011-11-15 13:07:00,6,2107.38,23,4,5,5,455,Others,0
14641,2011-11-18 10:42:00,1,110.46,20,4,1,1,411,Others,0
14642,2011-10-12 11:08:00,1,96.12,57,3,1,1,311,Others,0
14643,2011-06-22 14:41:00,2,693.8100000000001,169,2,3,3,233,Others,1
14644,2011-10-03 08:30:00,2,830.76,66,3,3,3,333,Others,0
14645,2011-07-06 09:15:00,2,597.09,155,2,3,3,233,Others,1
14646,2011-12-08 12:12:00,73,280206.02,0,5,5,5,555,High-Value,2
14647,2011-05-22 13:40:00,1,236.04,200,1,1,1,111,At-Risk,1
14649,2011-12-05 12:30:00,4,1402.59,3,5,4,4,544,Loyal,0
14651,2011-10-03 15:52:00,2,653.75,66,3,3,3,333,Others,0
14652,2011-09-23 14:21:00,1,114.18,76,2,1,1,211,At-Risk,0
14653,2011-12-08 13:45:00,7,1926.65,0,5,5,4,554,Loyal,0
14655,2011-12-01 16:28:00,4,1932.23,7,5,4,4,544,Loyal,0
14656,2011-06-23 13:51:00,2,291.05,168,2,3,2,232,Others,1
14657,2011-11-22 12:47:00,4,848.22,16,4,4,3,443,Others,0
14658,2011-12-04 15:35:00,2,247.15,4,5,3,1,531,Others,0
14659,2011-12-01 12:17:00,9,2529.93,7,5,5,5,555,High-Value,0
14660,2011-09-14 11:34:00,2,285.74,85,2,3,2,232,Others,0
14661,2011-11-13 11:51:00,1,107.95,25,4,1,1,411,Others,0
14662,2011-11-11 12:13:00,4,741.37,27,4,4,3,443,Others,0
14664,2011-11-20 10:59:00,2,636.24,18,4,3,3,433,Others,0
14665,2011-10-10 09:14:00,5,1835.7,59,3,4,4,344,Others,0
14666,2011-11-15 12:57:00,1,195.25,23,4,1,1,411,Others,0
14667,2011-11-29 11:30:00,25,9175.04,9,5,5,5,555,High-Value,3
14669,2011-04-12 11:43:00,3,1259.24,240,1,3,4,134,Others,1
14670,2011-03-04 14:13:00,2,392.86,279,1,3,2,132,Others,1
14672,2011-04-19 10:19:00,2,765.5500000000001,233,1,3,3,133,Others,1
14673,2011-12-06 14:31:00,5,1736.4,2,5,4,4,544,Loyal,0
14675,2011-11-23 12:58:00,1,596.36,15,4,1,3,413,Others,0
14676,2011-11-08 13:29:00,6,2548.24,30,4,5,5,455,Others,0
14680,2011-11-14 16:59:00,16,28754.11,24,4,5,5,455,Others,3
14681,2011-09-29 15:52:00,3,498.95,70,3,3,3,333,Others,0
14682,2011-06-05 12:12:00,2,52.0,186,1,3,1,131,Others,1
14684,2011-11-14 11:33:00,5,1201.51,24,4,4,4,444,Others,0
14687,2011-08-25 11:59:00,1,628.38,105,2,1,3,213,Others,0
14688,2011-12-02 12:26:00,21,5579.1,6,5,5,5,555,High-Value,3
14689,2011-05-15 11:22:00,1,112.8,207,1,1,1,111,At-Risk,1
14690,2011-10-26 15:39:00,2,355.05,43,3,3,2,332,Others,0
14691,2011-11-09 12:30:00,5,2114.33,29,4,4,5,445,Others,0
14692,2011-07-25 15:08:00,4,591.55,136,2,4,3,243,Others,0
14693,2011-03-20 12:50:00,1,172.9,263,1,1,1,111,At-Risk,1
14696,2011-12-05 13:43:00,7,2078.95,3,5,5,5,555,High-Value,0
14697,2011-05-05 15:39:00,2,188.61,217,1,3,1,131,Others,1
14698,2011-12-08 12:26:00,5,1217.27,0,5,4,4,544,Loyal,0
14699,2011-05-09 14:54:00,1,109.13,213,1,1,1,111,At-Risk,1
14700,2011-11-07 14:40:00,3,2195.1,31,4,3,5,435,Others,0
14701,2011-11-29 12:38:00,9,2526.09,9,5,5,5,555,High-Value,0
14702,2011-12-08 19:29:00,17,3251.79,0,5,5,5,555,High-Value,3
14703,2011-11-25 09:23:00,1,318.17,13,4,1,2,412,Others,0
14704,2011-11-28 12:51:00,9,1493.96,10,5,5,4,554,Loyal,0
14705,2011-05-25 12:39:00,1,179.0,197,1,1,1,111,At-Risk,1
14708,2011-12-07 08:21:00,3,1126.37,1,5,3,4,534,Others,0
14709,2011-11-24 15:41:00,13,4921.04,14,4,5,5,455,Others,0
14710,2011-11-25 14:53:00,4,599.48,13,4,4,3,443,Others,0
14711,2011-11-29 14:58:00,11,2839.62,9,5,5,5,555,High-Value,0
14712,2011-11-10 12:59:00,3,917.07,28,4,3,3,433,Others,0
14713,2011-11-30 16:26:00,11,2662.2,8,5,5,5,555,High-Value,0
14714,2011-11-15 13:07:00,1,160.19,23,4,1,1,411,Others,0
14715,2011-11-15 12:10:00,4,867.38,23,4,4,3,443,Others,0
14716,2011-10-27 17:29:00,2,307.51,42,3,3,2,332,Others,0
14719,2011-12-08 12:43:00,5,1581.84,0,5,4,4,544,Loyal,0
14720,2011-12-04 12:02:00,3,663.81,4,5,3,3,533,Others,0
14722,2011-07-15 14:58:00,1,180.42,146,2,1,1,211,At-Risk,1
14723,2011-11-29 15:23:00,6,1122.36,9,5,5,4,554,Loyal,0
14725,2011-11-15 12:42:00,1,655.58,23,4,1,3,413,Others,0
14727,2011-03-10 14:45:00,1,268.58,273,1,1,2,112,At-Risk,1
14729,2010-12-01 12:43:00,1,313.49,372,1,1,2,112,At-Risk,1
14730,2011-12-08 14:39:00,8,1897.57,0,5,5,4,554,Loyal,0
14731,2011-10-23 15:54:00,3,380.02,46,3,3,2,332,Others,0
14732,2011-12-01 14:34:00,8,2702.49,7,5,5,5,555,High-Value,0
14733,2011-11-23 15:39:00,12,9585.91,15,4,5,5,455,Others,3
14735,2011-12-06 12:09:00,32,6065.6900000000005,2,5,5,5,555,High-Value,3
14737,2011-12-06 10:16:00,3,1164.55,2,5,3,4,534,Others,0
14738,2011-10-28 08:56:00,7,1314.45,41,3,5,4,354,Others,0
14739,2011-12-05 16:54:00,7,3902.28,3,5,5,5,555,High-Value,0
14740,2011-05-26 18:17:00,3,1448.21,196,1,3,4,134,Others,1
14741,2011-11-28 08:48:00,6,1400.34,10,5,5,4,554,Loyal,0
14744,2011-11-23 12:51:00,7,1099.98,15,4,5,4,454,Others,0
14745,2011-08-19 10:05:00,5,1220.26,111,2,4,4,244,Others,0
14747,2011-04-04 14:09:00,1,328.2,248,1,1,2,112,At-Risk,1
14748,2011-11-10 18:33:00,5,1415.75,28,4,4,4,444,Others,0
14752,2011-10-27 11:55:00,1,389.64,42,3,1,2,312,Others,0
14753,2011-09-13 14:50:00,1,563.15,86,2,1,3,213,Others,0
14754,2011-10-26 12:01:00,2,638.05,43,3,3,3,333,Others,0
